,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Overall_score,housing age,remod age,Exter Score,Bsmt score,Bsmt Finished Area,BsmtFin Score,Gr Liv Calc,total_bath_rooms,Garage years,Garage_Area_Per_Car,Total_Porch_Area,Season
647,546,531385020,20,RL,65,8529,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.0,7,5,2001,2001,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,5,20.0,0,0.0,1434.0,1454.0,GasA,5,Y,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,Typ,1,3,Attchd,2001.0,2.0,2.0,527.0,3.0,Y,290,39,0,0,0,0,NA,0,NA,0,4,2009,WD ,189000,12,8,8,7,8,20.0,5,1434,2.0,8.0,263.5,39,Spring
648,533,528490070,60,FV,65,8127,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2.0,7,5,2003,2003,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,5,410.0,0,0.0,402.0,812.0,GasA,5,Y,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,2003.0,2.0,2.0,628.0,3.0,Y,0,45,0,0,0,0,NA,0,NA,0,3,2009,WD ,209000,12,6,6,7,8,410.0,5,1653,4.0,6.0,314.0,45,Spring
649,718,902327070,70,RM,70,8400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2.0,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,BrkTil,2,4,2,0,0.0,0,0.0,917.0,917.0,GasA,3,Y,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,Typ,0,0,Detchd,1930.0,1.0,1.0,357.0,3.0,Y,0,235,0,0,0,0,NA,0,NA,0,6,2009,WD ,160000,13,109,59,6,8,0.0,0,2007,2.0,79.0,357.0,235,Summer
650,1830,532479050,20,RL,44,10751,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1.0,5,5,1974,1974,Gable,CompShg,Plywood,NIL,BrkFace,44.0,CBlock,2,3,4,4,787.0,0,0.0,250.0,1037.0,GasA,4,Y,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1974.0,2.0,2.0,431.0,3.0,Y,136,47,0,0,0,0,NA,0,NA,0,8,2007,WD ,129000,10,33,33,6,9,787.0,4,1037,2.0,33.0,215.5,47,Summer
651,2929,924100070,20,RL,77,10010,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.0,5,5,1974,1975,Gable,CompShg,HdBoard,NIL,None,0.0,CBlock,4,3,3,4,1071.0,1,123.0,195.0,1389.0,GasA,3,Y,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,Typ,1,3,Attchd,1975.0,2.0,2.0,418.0,3.0,Y,240,38,0,0,0,0,NA,0,NA,0,4,2006,WD ,170000,10,32,31,6,10,1194.0,5,1389,2.0,31.0,209.0,38,Spring
652,2207,909254140,30,RL,40,4280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.0,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,PConc,3,3,1,1,365.0,0,0.0,75.0,440.0,GasA,4,N,694,0,0,694,0.0,0.0,1,0,2,1,4,4,Typ,1,4,Detchd,1990.0,1.0,1.0,352.0,3.0,P,0,0,34,0,0,0,NA,3,NA,0,3,2007,WD ,90350,11,94,5,6,7,365.0,1,694,1.0,17.0,352.0,34,Spring
653,1417,905480150,50,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5,6,5,1924,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,572.0,572.0,Grav,2,N,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,Typ,0,0,NA,1924.0,0.0,0.0,0.0,0.0,N,0,8,128,0,0,0,NA,0,NA,0,4,2008,WD ,79000,11,84,58,6,7,0.0,0,1096,1.0,84.0,0.0,136,Spring
654,2787,907203040,20,RL,70,9800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1.0,5,7,1972,1972,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,3,3,1,4,894.0,0,0.0,0.0,894.0,GasA,4,Y,894,0,0,894,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1975.0,1.0,2.0,552.0,3.0,Y,256,0,0,0,0,0,NA,2,NA,0,7,2006,WD ,149900,12,34,34,6,7,894.0,4,894,2.0,31.0,276.0,0,Summer
655,1037,527403360,20,RL,63,7560,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,5,1971,1971,Hip,CompShg,MetalSd,NIL,None,0.0,CBlock,4,3,1,2,119.0,4,613.0,132.0,864.0,GasA,4,Y,864,0,0,864,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1977.0,1.0,2.0,576.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,5,2008,WD ,123000,10,37,37,6,8,732.0,6,864,2.0,31.0,288.0,0,Spring
656,2659,902305090,70,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.0,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,BrkTil,3,2,1,0,0.0,0,0.0,1095.0,1095.0,GasW,2,N,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,Min2,0,0,2Types,1920.0,1.0,3.0,779.0,2.0,N,0,0,90,0,0,0,NA,0,NA,0,5,2006,WD ,87000,6,106,56,6,6,0.0,0,1774,3.0,86.0,259.6666666666667,90,Spring
657,1567,914475020,80,RL,76,9880,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2.0,6,6,1977,1977,Gable,CompShg,Plywood,NIL,None,0.0,CBlock,3,3,3,4,522.0,0,0.0,574.0,1096.0,GasA,4,Y,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,Typ,1,1,Attchd,1977.0,3.0,1.0,358.0,3.0,Y,203,0,0,0,0,576,Gd,4,NA,0,7,2008,WD ,171000,12,31,31,6,9,522.0,4,1118,2.0,31.0,358.0,0,Summer
658,1225,534477080,50,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5,6,5,1950,1950,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,3,3,1,3,280.0,0,0.0,752.0,1032.0,GasA,4,Y,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1950.0,1.0,1.0,288.0,3.0,Y,0,0,96,0,0,0,NA,0,NA,0,4,2008,WD ,119000,11,58,58,6,7,280.0,3,1252,1.0,58.0,288.0,96,Spring
659,685,535453200,20,RL,70,7931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,CBlock,3,3,1,3,1148.0,0,0.0,0.0,1148.0,GasA,4,Y,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1959.0,1.0,1.0,672.0,3.0,Y,0,0,0,0,0,0,NA,4,NA,0,7,2009,WD ,132500,10,50,50,6,7,1148.0,3,1148,2.0,50.0,672.0,0,Summer
660,1358,903427090,70,RM,53,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.0,8,7,1925,1996,Hip,CompShg,Stucco,WdShing,None,0.0,PConc,3,3,1,0,0.0,0,0.0,588.0,588.0,GasA,2,Y,833,833,0,1666,0.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,1925.0,1.0,1.0,228.0,3.0,Y,192,63,0,0,0,0,NA,3,NA,0,6,2008,WD ,161000,15,83,12,7,7,0.0,0,1666,1.0,83.0,228.0,63,Summer
661,1461,907255030,60,RL,73,9720,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2.0,9,5,2001,2002,Gable,CompShg,VinylSd,NIL,BrkFace,134.0,PConc,4,3,2,5,1194.0,0,0.0,163.0,1357.0,GasA,5,Y,1366,581,0,1947,1.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,2001.0,3.0,3.0,725.0,3.0,Y,168,116,0,0,0,0,NA,0,NA,0,1,2008,WD ,274000,14,7,6,7,9,1194.0,5,1947,4.0,7.0,241.66666666666666,116,Winter
662,221,905104210,20,RL,70,8521,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1.0,5,5,1967,1967,Gable,CompShg,HdBoard,NIL,None,0.0,CBlock,3,3,1,4,842.0,0,0.0,70.0,912.0,GasA,4,Y,912,0,0,912,0.0,0.0,1,0,3,1,3,5,Typ,1,2,Detchd,1974.0,1.0,1.0,336.0,3.0,Y,0,0,0,0,0,0,NA,3,NA,0,5,2010,WD ,125000,10,43,43,6,7,842.0,4,912,1.0,36.0,336.0,0,Spring
663,2187,908225310,90,RL,52,8741,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1.0,5,6,1946,1950,Gable,CompShg,Plywood,NIL,None,0.0,CBlock,3,3,1,0,0.0,0,0.0,1195.0,1195.0,GasA,4,N,1195,0,0,1195,0.0,0.0,2,0,4,2,3,8,Typ,0,0,NA,1946.0,0.0,0.0,0.0,0.0,N,118,0,0,0,0,0,NA,2,NA,0,7,2007,WD ,98500,11,61,57,6,7,0.0,0,1195,2.0,61.0,0.0,0,Summer
664,2504,533128090,20,RL,89,12461,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1.0,8,5,1994,1995,Gable,CompShg,ImStucc,NIL,None,0.0,PConc,4,3,1,5,1456.0,0,0.0,168.0,1624.0,GasA,5,Y,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,Typ,1,2,Attchd,1994.0,2.0,3.0,757.0,3.0,Y,0,114,192,0,0,0,NA,4,NA,0,7,2006,WD ,262000,13,12,11,7,8,1456.0,5,1624,3.0,12.0,252.33333333333334,306,Summer
665,855,907201280,20,RL,76,6950,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,5,7,1979,1979,Gable,CompShg,HdBoard,NIL,BrkFace,40.0,CBlock,3,3,1,4,710.0,3,72.0,132.0,914.0,GasA,4,Y,914,0,0,914,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1979.0,1.0,2.0,444.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,10,2009,WD ,134900,12,30,30,6,7,782.0,7,914,2.0,30.0,222.0,0,Fall
666,2258,916326040,20,RL,115,16905,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1.0,5,6,1959,1959,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,3,3,4,3,967.0,0,0.0,383.0,1350.0,GasA,3,Y,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,Typ,2,4,Attchd,1959.0,2.0,1.0,308.0,3.0,P,0,104,0,0,0,0,NA,0,NA,0,7,2007,WD ,170000,11,48,48,7,10,967.0,3,1328,3.0,48.0,308.0,104,Summer
667,2205,909254100,70,RL,53,7155,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.0,6,8,1926,1991,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,686.0,686.0,GasA,4,Y,686,775,0,1461,0.0,0.0,1,0,3,1,3,6,Typ,1,4,Detchd,1926.0,1.0,1.0,225.0,3.0,N,0,0,116,0,0,0,NA,3,NA,0,7,2007,WD ,135000,14,81,16,6,7,0.0,0,1461,1.0,81.0,225.0,116,Summer
668,1158,533125080,60,RL,73,9205,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.0,6,5,1990,1991,Hip,CompShg,HdBoard,NIL,BrkFace,304.0,PConc,4,3,1,4,704.0,0,0.0,226.0,930.0,GasA,5,Y,1364,1319,0,2683,1.0,0.0,2,1,4,1,4,9,Typ,2,4,Attchd,1990.0,2.0,2.0,473.0,3.0,Y,237,251,0,0,196,0,NA,0,NA,0,6,2008,WD ,290000,11,18,17,7,8,704.0,4,2683,4.0,18.0,236.5,447,Summer
669,1741,528222090,20,RL,64,7697,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1.0,7,6,2007,2007,Gable,CompShg,VinylSd,NIL,BrkFace,0.0,PConc,4,3,1,0,0.0,0,0.0,1246.0,1246.0,GasA,5,Y,1258,0,0,1258,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2007.0,2.0,2.0,462.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,8,2007,New,173500,13,0,0,7,8,0.0,0,1258,2.0,0.0,231.0,0,Summer
670,2735,905426100,20,RL,78,7800,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2.0,5,8,1948,2002,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,4,1,5,603.0,0,0.0,293.0,896.0,GasA,5,Y,1112,896,0,2008,1.0,0.0,3,0,3,1,5,8,Typ,0,0,Attchd,1948.0,1.0,1.0,230.0,3.0,Y,103,0,0,0,0,0,NA,0,NA,0,8,2006,WD ,225000,13,58,4,7,8,603.0,5,2008,4.0,58.0,230.0,0,Summer
671,1888,534278150,20,RL,73,14357,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,5,1961,1961,Hip,CompShg,Wd Sdng,NIL,None,0.0,CBlock,3,3,1,4,311.0,1,167.0,386.0,864.0,GasA,4,Y,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,Typ,1,3,Attchd,1961.0,2.0,2.0,440.0,3.0,Y,128,0,0,0,0,0,NA,0,NA,0,8,2007,WD,140500,10,46,46,6,7,478.0,5,1187,2.0,46.0,220.0,0,Summer
672,2121,907125120,20,RL,65,8775,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,5,5,1994,1994,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,5,495.0,0,0.0,495.0,990.0,GasA,3,Y,990,0,0,990,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1996.0,1.0,1.0,299.0,3.0,Y,0,64,0,0,0,0,NA,0,NA,0,4,2007,WD ,126000,10,13,13,6,8,495.0,5,990,1.0,11.0,299.0,64,Spring
673,1176,533236060,160,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2.0,8,5,1999,1999,Gable,CompShg,MetalSd,NIL,BrkFace,466.0,PConc,4,3,1,5,612.0,0,0.0,348.0,960.0,GasA,5,Y,962,624,0,1586,1.0,0.0,2,1,3,1,4,7,Typ,0,0,Detchd,1999.0,1.0,2.0,480.0,3.0,Y,169,0,0,0,0,0,NA,0,NA,0,12,2008,WD ,170000,13,9,9,7,8,612.0,5,1586,4.0,9.0,240.0,0,Winter
674,2773,907135230,20,RL,43,13568,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1.0,5,5,1995,1995,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,4,716.0,0,0.0,274.0,990.0,GasA,5,Y,990,0,0,990,0.0,1.0,1,0,3,1,3,5,Typ,0,0,Attchd,1996.0,1.0,2.0,576.0,3.0,Y,224,0,0,0,0,0,NA,0,NA,0,7,2006,WD ,156000,10,11,11,6,8,716.0,4,990,2.0,10.0,288.0,0,Summer
675,2619,535426195,20,RL,47,16321,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,6,1957,1997,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,4,3,1277.0,0,0.0,207.0,1484.0,GasA,4,Y,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,Typ,2,4,Attchd,1957.0,2.0,1.0,319.0,3.0,Y,288,258,0,0,0,0,NA,0,NA,0,12,2006,WD ,207500,11,49,9,6,10,1277.0,3,1600,2.0,49.0,319.0,258,Winter
676,1796,528458080,60,FV,72,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2.0,8,5,2007,2007,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,3,5,350.0,0,0.0,546.0,896.0,GasA,5,Y,896,896,0,1792,0.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,2007.0,3.0,2.0,590.0,3.0,Y,184,96,0,0,0,0,NA,0,NA,0,11,2007,New,255000,13,0,0,7,10,350.0,5,1792,3.0,0.0,295.0,96,Fall
677,1598,923225370,180,RM,21,1596,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2.0,4,6,1973,1973,Gable,CompShg,CemntBd,NIL,None,0.0,CBlock,4,3,4,5,437.0,0,0.0,25.0,462.0,GasA,4,Y,526,462,0,988,1.0,0.0,1,0,1,1,3,4,Typ,1,1,BuiltIn,1973.0,2.0,1.0,297.0,3.0,Y,0,101,0,120,0,0,NA,2,NA,0,7,2008,WD ,94900,10,35,35,6,11,437.0,5,988,2.0,35.0,297.0,221,Summer
678,1965,535453150,20,RL,70,7315,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,6,1958,1958,Hip,CompShg,BrkFace,NIL,None,0.0,CBlock,3,3,1,2,625.0,0,0.0,545.0,1170.0,GasA,4,Y,1170,0,0,1170,0.0,1.0,1,0,3,1,3,6,Typ,1,3,Attchd,1958.0,2.0,1.0,338.0,3.0,Y,0,0,0,0,225,0,NA,0,NA,0,3,2007,WD ,140000,11,49,49,6,7,625.0,2,1170,2.0,49.0,338.0,225,Spring
679,2651,902134060,70,RM,42,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2.0,3,5,1905,1950,Gable,CompShg,MetalSd,NIL,None,0.0,BrkTil,3,2,2,0,0.0,0,0.0,738.0,738.0,GasA,3,Y,714,662,0,1376,0.0,0.0,1,0,2,1,3,7,Typ,0,0,Detchd,1930.0,1.0,1.0,216.0,3.0,N,0,0,104,0,225,0,NA,0,NA,0,3,2006,WD ,96900,8,101,56,6,7,0.0,0,1376,1.0,76.0,216.0,329,Spring
680,609,534402140,20,RL,73,11000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,6,1966,1966,Gable,CompShg,Plywood,NIL,BrkFace,200.0,CBlock,3,3,2,3,740.0,2,230.0,184.0,1154.0,GasA,5,Y,1154,0,0,1154,0.0,0.0,1,1,3,1,3,6,Typ,1,1,Attchd,1966.0,2.0,2.0,480.0,3.0,Y,0,58,0,0,0,0,NA,3,NA,0,11,2009,WD ,154000,11,43,43,6,8,970.0,5,1154,2.0,43.0,240.0,58,Fall
681,1990,902300020,70,RM,53,10337,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.0,8,9,1910,1999,Hip,CompShg,VinylSd,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,725.0,725.0,GasA,5,N,909,863,0,1772,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Detchd,1992.0,1.0,2.0,816.0,3.0,Y,0,0,0,0,0,0,NA,3,NA,0,5,2007,WD ,184900,17,97,8,8,7,0.0,0,1772,3.0,15.0,408.0,0,Spring
682,1053,528104050,20,RL,114,14803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1.0,10,5,2007,2008,Hip,CompShg,CemntBd,NIL,BrkFace,816.0,PConc,5,3,3,5,1636.0,0,0.0,442.0,2078.0,GasA,5,Y,2084,0,0,2084,1.0,0.0,2,0,2,1,5,7,Typ,1,4,Attchd,2007.0,3.0,3.0,1220.0,3.0,Y,188,45,0,0,0,0,NA,0,NA,0,6,2008,New,385000,15,1,0,8,11,1636.0,5,2084,3.0,1.0,406.6666666666667,45,Summer
683,2877,910207110,30,RM,50,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.0,4,6,1936,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,3,3,1,4,285.0,0,0.0,666.0,951.0,GasA,5,N,951,0,0,951,0.0,0.0,1,0,2,1,3,6,Typ,0,0,Detchd,1936.0,1.0,1.0,327.0,3.0,Y,0,28,0,0,0,0,NA,0,NA,0,4,2006,WD ,106500,10,70,56,6,7,285.0,4,951,1.0,70.0,327.0,28,Spring
684,497,528327070,60,RL,106,12720,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.0,8,5,2000,2000,Gable,CompShg,VinylSd,NIL,BrkFace,150.0,PConc,4,3,2,5,1173.0,0,0.0,282.0,1455.0,GasA,5,Y,1466,1221,0,2687,1.0,0.0,2,1,4,1,4,10,Typ,2,3,BuiltIn,2000.0,2.0,3.0,810.0,3.0,Y,252,30,0,0,0,0,NA,0,NA,0,9,2009,WD ,327000,13,9,9,7,9,1173.0,5,2687,4.0,9.0,270.0,30,Fall
685,514,528441090,20,RL,85,11128,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1.0,9,5,2005,2006,Hip,CompShg,VinylSd,NIL,Stone,198.0,PConc,5,3,4,5,2158.0,0,0.0,300.0,2458.0,GasA,5,Y,2490,0,0,2490,1.0,0.0,2,0,2,1,5,9,Typ,2,4,Attchd,2005.0,3.0,3.0,795.0,3.0,Y,70,226,0,0,0,0,NA,4,NA,0,10,2009,WD ,468000,14,4,3,8,12,2158.0,5,2490,3.0,4.0,265.0,226,Fall
686,759,903481120,50,RM,60,5160,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5,6,6,1927,1950,Gable,CompShg,MetalSd,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,1204.0,1204.0,GasA,4,Y,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,Typ,0,0,Detchd,1927.0,1.0,1.0,384.0,3.0,Y,0,0,148,0,0,0,NA,0,NA,0,8,2009,WD ,135000,12,82,59,5,7,0.0,0,1666,1.0,82.0,384.0,148,Summer
687,2474,531375070,20,RL,63,13072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1.0,6,5,2005,2005,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,0,0.0,0,0.0,1141.0,1141.0,GasA,5,Y,1141,0,0,1141,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,2005.0,1.0,2.0,484.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,3,2006,WD ,142500,11,1,1,7,8,0.0,0,1141,2.0,1.0,242.0,0,Spring
688,1193,534201240,60,RL,73,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2.0,5,6,1968,1968,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,1,732.0,0,0.0,0.0,732.0,GasA,5,Y,732,732,0,1464,0.0,0.0,1,1,4,1,3,7,Typ,0,0,Attchd,1968.0,1.0,2.0,470.0,3.0,Y,0,40,0,0,0,0,NA,0,NA,0,6,2008,WD ,141000,11,40,40,6,7,732.0,1,1464,2.0,40.0,235.0,40,Summer
689,1415,905477050,190,RL,70,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2.0,5,7,1910,1991,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,4,3,4,5,969.0,0,0.0,148.0,1117.0,GasA,4,Y,820,527,0,1347,1.0,0.0,1,0,3,1,3,5,Typ,0,0,NA,1910.0,0.0,0.0,0.0,0.0,N,85,0,148,0,0,0,NA,0,NA,0,1,2008,WD ,107500,12,98,17,6,11,969.0,5,1347,2.0,98.0,0.0,148,Winter
690,2048,904302010,190,RL,59,4484,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5,5,6,1942,1979,Gable,CompShg,Plywood,NIL,None,0.0,CBlock,3,3,1,4,485.0,0,0.0,187.0,672.0,GasA,4,N,778,504,0,1282,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1942.0,1.0,1.0,240.0,3.0,Y,0,88,0,0,0,0,NA,3,NA,0,7,2007,WD ,108500,11,65,28,6,7,485.0,4,1282,2.0,65.0,240.0,88,Summer
691,2483,531452210,60,RL,73,9019,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2.0,6,5,1994,1994,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,4,274.0,0,0.0,362.0,636.0,GasA,5,Y,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,1994.0,3.0,2.0,472.0,3.0,Y,0,40,0,0,0,0,NA,0,NA,0,7,2006,WD ,150000,11,12,12,6,8,274.0,4,1320,3.0,12.0,236.0,40,Summer
692,2883,911225110,50,C (all),60,8520,Grvl,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5,3,5,1916,1950,Gable,CompShg,MetalSd,NIL,None,0.0,PConc,2,2,1,0,0.0,0,0.0,216.0,216.0,GasA,2,N,576,360,0,936,0.0,0.0,1,0,2,1,3,6,Typ,0,0,NA,1916.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,NA,0,NA,0,4,2006,WD ,78000,8,90,56,6,5,0.0,0,936,1.0,90.0,0.0,0,Spring
